floor_rate,floor_agg,coupled_t_rate,coupled_t_agg
0.020074,17.011984,0.048861,41.407616
0.038087,32.277112,0.013134,13.159708
0.022931,19.432668,-0.002134,-1.808783
0.055594,47.113083,0.021434,18.164258
0.008554,7.248905,0.006301,5.340063
0.011531,9.771916,0.052150,44.194910
0.060001,50.848123,0.009451,8.009518
0.026571,22.517963,0.022538,19.099607
0.072542,61.475761,0.022527,19.090349
0.027891,23.636494,0.108375,108.591361
0.026086,22.106422,0.045638,38.675896
0.060191,51.008651,-0.004680,-3.966279
0.014816,12.555471,0.103594,103.800452
0.040105,33.986797,0.032360,27.423219
0.009084,7.698659,0.058545,49.614516
0.020795,17.622821,0.016146,13.682733
0.010601,8.984187,0.024135,24.183187
0.036152,30.637177,0.038986,39.063376
0.010371,8.788910,-0.003035,-2.572378
0.005253,4.451282,0.014912,12.636903
0.036245,30.715941,0.030579,25.914537
0.051682,43.797895,0.012072,10.230198
0.029036,24.606783,0.020672,17.518901
0.034686,29.394326,0.044428,37.650992
0.016107,13.650315,0.061496,52.114667
0.058712,49.755825,0.003860,3.271370
0.021244,18.003211,0.044019,37.303726
0.018251,15.467165,0.008094,8.109671
0.017990,15.245775,0.057664,48.867483
0.059635,50.538239,0.025946,21.987754
0.021009,17.804351,0.031423,26.629146
0.018114,15.350766,0.032645,27.664799
0.009781,8.288809,-0.018611,-18.648614
0.039806,33.733551,0.058018,49.167073
0.026646,22.580982,0.030600,25.931777
0.012976,10.996677,0.010637,9.013937
0.020529,17.396996,0.049610,42.041931
0.050959,43.185146,0.020392,17.281377
0.024923,21.121233,0.052672,44.637271
0.025803,21.866490,0.030187,25.581903
0.036512,30.941841,0.017424,14.766135
0.026963,22.849615,0.017857,15.132618
-0.004854,-4.113453,0.046585,39.478797
0.045307,38.395462,0.016926,14.343647
0.049282,41.764412,0.022479,19.050079
0.020325,17.224616,0.013886,11.768142
0.057828,49.006545,0.008521,7.220753
-0.003433,-2.909240,0.036678,31.082548
0.039016,33.064087,0.030291,25.670025
0.032506,27.547211,0.057345,48.597172
0.023418,19.845971,0.034496,29.233449
0.038505,32.631059,0.030385,30.446106
0.032043,27.154630,0.010848,9.193346
0.014859,12.592574,0.021933,18.587257
0.015276,12.945770,0.026337,22.319259
0.056643,48.002368,0.012728,10.786657
0.002857,2.421582,0.031349,26.566606
0.022903,19.409322,0.013942,11.814844
0.055573,47.095347,0.013236,11.217085
0.021843,18.510924,0.002902,2.459087
0.034859,29.541547,0.052634,44.604765
0.022100,18.728282,0.032448,27.498198
0.016499,13.981995,0.039322,39.399961
0.015701,13.305462,0.031516,26.708151
0.006994,5.926775,0.009654,8.181456
0.048382,41.001131,0.038341,32.491934
0.024823,21.036724,0.042235,35.791970
0.016530,14.008205,0.012006,10.174573
0.028002,23.730028,0.036830,31.211665
0.034893,29.570180,0.019667,16.667226
0.024474,20.740499,0.051126,51.227904
0.029035,24.605928,0.026415,22.385733
0.052536,44.521738,0.024059,20.388907
0.049782,42.187481,0.007085,6.004523
0.026183,22.188912,0.014731,12.483919
0.031963,27.086963,0.008154,6.910080
0.007795,6.605961,0.018901,16.017391
0.021648,18.345414,0.045731,38.755183
0.019444,16.477759,0.053948,45.718748
0.039362,33.357206,0.034573,29.298729
0.015124,12.816945,0.030557,25.895254
0.016090,13.635146,0.018365,15.563299
0.037536,31.809973,0.006057,5.133054
0.025853,21.908823,0.025494,21.604756
0.056322,47.730226,0.054210,45.940767
0.059434,50.367115,0.037655,31.910472
0.006920,5.864399,0.023037,19.522492
0.051084,43.291228,0.058913,49.926129
-0.007924,-6.715242,0.053781,45.577244
0.030015,25.436367,0.056507,47.886736
0.027434,23.249347,0.025245,21.394058
0.031543,26.731305,0.013252,13.278556
0.004112,3.485087,0.010638,9.015169
0.058181,49.305702,0.059363,59.481552
0.061115,51.792186,0.050345,42.665013
0.030778,26.082835,0.059508,50.430077
0.008432,7.145656,0.056819,56.932442
0.019748,16.735321,0.008128,6.888356
0.054580,46.253530,0.047024,39.850324
0.024202,20.510207,0.033486,28.377422
0.022734,19.266286,0.061140,51.813296
0.026450,22.415047,0.032060,27.169592
0.035524,30.104699,0.006337,6.349560
0.040662,34.458943,0.006060,5.135978
0.016061,13.611270,0.044768,37.938438
0.056941,48.254400,0.020528,20.568615
0.056157,47.590544,0.037043,37.117115
0.008984,7.613816,0.030949,26.227994
0.061996,52.538501,0.036876,31.251044
0.051866,43.953948,0.047902,40.594531
0.019497,16.523038,0.032246,27.326551
0.014446,12.241938,0.040814,34.587899
0.037845,32.072179,0.035054,29.706766
0.010731,9.094143,-0.021097,-21.138842
0.006638,5.625238,0.048011,40.687085
0.030412,25.772575,0.025265,21.410933
0.016968,14.379238,0.026055,22.080101
0.006558,5.557778,0.024616,20.860732
0.033509,28.397568,0.039535,33.504115
0.052396,44.403358,0.040147,34.022814
0.008049,6.820905,0.053579,45.406031
0.029013,24.586858,0.033681,28.543380
0.018460,15.643906,0.037055,31.402132
0.031266,26.496317,0.055160,46.745431
0.057622,48.831854,0.027400,23.220511
0.028650,24.279660,0.035906,30.428943
0.064733,54.857944,0.006485,5.496005
0.017678,14.980860,0.029721,25.186978
0.018640,15.796503,0.040566,34.378052
0.015332,12.993181,0.019209,16.279019
0.022169,18.787540,0.031572,26.755637
0.019070,16.160954,0.023083,19.561690
0.026266,22.259343,0.013050,11.059428
0.025967,22.005534,0.026631,26.684017
0.019820,16.796083,0.043775,37.096865
0.026611,22.551494,0.027689,23.465473
0.022102,18.730008,0.026081,22.102729
0.022061,18.695764,0.141734,142.016492
0.012627,10.701152,0.009551,8.094404
0.004478,3.794876,0.043801,43.888717
0.029862,25.306730,0.009322,7.899537
0.055750,47.245187,0.011023,9.341736
0.007920,6.711972,0.011987,10.158634
0.003276,2.776504,0.014683,12.443342
0.008515,7.215997,0.015626,13.242295
0.021624,18.325672,0.030084,25.494825
0.026328,22.311320,0.008392,7.111791
0.029045,24.614265,0.030296,25.674224
0.056919,48.236070,0.033336,28.251068
0.041308,35.006405,0.000799,0.677336
0.019206,16.276175,0.011735,9.945149
0.026703,22.629249,0.047841,40.542547
0.024461,20.729844,0.018322,15.527057
0.025571,21.670598,0.016537,16.569925
0.023101,19.577005,0.085792,72.704364
0.001449,1.227606,0.040515,34.334391
0.031559,26.744533,0.022154,18.774177
0.027901,23.644741,0.007284,6.172867
0.049869,42.261971,0.029879,25.320699
0.018288,15.498123,0.033142,28.086389
0.008663,7.341141,0.025520,21.627117
0.033300,28.220201,0.003543,3.002445
0.013482,11.424966,0.002078,1.761077
0.048636,41.216916,0.021718,18.404847
0.030777,26.082254,0.032086,27.191748
0.018945,16.055083,-0.000914,-0.774514
0.040956,34.708677,0.039137,33.166725
0.038057,32.251878,0.029093,24.654520
0.021535,18.249752,0.019310,16.364558
0.024749,20.973585,0.044256,37.504525
0.015120,12.813518,0.049831,42.229407
0.027759,23.524349,0.017286,14.649450
0.017610,14.923820,0.004653,3.943158
0.010112,8.569229,0.024264,20.562362
0.002488,2.108107,0.046765,39.631099
0.015737,13.336318,0.001673,1.417435
0.014985,12.699189,0.012427,10.530983
0.018386,15.580982,0.030921,26.204226
0.028024,23.748900,0.056507,47.886965
0.045108,38.226589,0.026414,22.384358
0.011866,10.055549,0.021624,18.325288
0.004692,3.975918,0.009546,8.089685
0.053081,44.983907,0.014393,12.197175
0.029516,25.013494,0.013415,11.368694
0.030767,26.073824,0.008550,7.245469
0.032185,27.274901,0.036024,30.528975
0.030892,26.179387,0.026970,22.855543
0.017968,15.227054,0.030857,26.150000
0.016250,13.771438,0.006175,5.233241
0.047729,40.448088,0.028067,23.785286
0.027704,23.477984,0.001010,0.856239
0.062338,52.828709,0.015940,13.508326
0.053761,45.559875,0.019568,19.607347
0.042175,35.740909,0.059333,50.282036
0.065433,55.451520,0.033981,28.796984
0.014503,12.290609,0.025142,21.306743
0.050442,42.746814,0.022625,19.173645
0.041280,34.983250,0.045718,38.743536
0.023304,19.749298,0.035991,30.500727
0.023771,20.144920,0.028350,24.025665
0.053673,45.485114,0.022143,18.764720
0.017176,14.555759,0.010723,9.087110
0.051656,43.775821,0.030685,26.003718
0.060256,51.063667,0.054406,46.106756
0.013452,11.400012,0.023595,19.995518
0.010014,8.486553,0.011178,9.472444
0.017178,14.557802,0.017651,14.958160
0.020293,17.197496,0.062659,53.100239
0.005282,4.476207,0.036135,30.622747
0.033151,28.093673,0.053363,45.222812
0.026654,22.588082,0.006320,5.356115
0.037505,31.783438,0.026097,22.116371
-0.004076,-3.454557,0.011965,10.139536
0.041754,35.384388,0.060652,51.399932
0.042500,36.016984,0.038559,38.635973
0.035298,29.913204,0.002432,2.061170
0.014721,12.475271,0.026910,22.805213
0.054273,45.993450,0.031708,26.870655
0.053883,45.663346,0.026269,22.261478
0.023901,20.255133,0.020734,20.775423
0.013625,11.546127,0.022449,19.024511
0.018187,15.412817,0.026577,22.522803
0.010014,8.486604,0.024185,20.495472
0.022997,19.488840,0.054157,45.895212
0.030421,25.780190,-0.004285,-3.631420
0.010075,8.537679,0.030416,25.775758
0.054994,46.604716,0.031649,26.820770
0.024413,20.688718,0.023361,19.797564
0.065634,55.621827,0.024764,20.986032
0.060655,51.402432,0.046219,39.168647
0.034239,29.015646,0.061654,52.248464
0.041571,35.229228,-0.000106,-0.089769
0.048069,40.735925,0.065032,55.111498
0.046459,39.372166,0.048638,41.218677
0.030986,26.259393,0.047964,48.059324
0.015594,13.215138,0.055221,46.797378
0.043481,36.847995,0.004397,3.726324
0.024628,20.870972,0.034033,34.100861
0.017972,15.230818,0.001877,1.590960
0.036694,31.096330,0.043757,43.844127
0.007403,6.273937,0.038645,38.721851
0.012085,10.241818,0.030467,25.819247
0.030454,25.807993,0.031555,26.741645
0.021779,18.457014,0.046145,39.106099
0.013909,11.787432,0.001979,1.676997
0.046115,39.079900,0.041942,35.544097
0.050523,42.815903,0.051093,43.298571
0.007963,6.747947,0.032997,27.963689
0.043592,36.941880,0.011613,9.841751
0.026912,22.806892,0.046176,39.131632
0.030336,25.708641,0.043533,36.891945
0.013729,11.635050,0.015451,13.094060
0.027818,23.574364,0.032599,27.626173
0.045033,38.163451,0.020952,17.755705
0.024895,21.097684,0.074353,63.010625
0.033360,28.270756,0.063934,54.180948
0.057618,48.828705,0.005453,4.621573
0.058892,49.907772,0.050614,42.892792
0.026970,22.856132,0.046533,39.434240
0.052875,44.808757,0.049475,41.927802
0.061624,52.223007,0.025725,21.800569
0.032254,27.333414,0.018610,15.771055
0.041233,34.942586,0.037340,31.643483
0.048902,41.442452,0.033516,28.403069
0.011571,9.806013,0.050285,50.385148
0.053517,45.352755,0.034428,29.176220
0.017866,15.140429,0.022194,18.808667
0.035658,30.218773,0.044662,37.849311
0.017406,14.751057,0.030045,25.461981
0.030764,26.070700,0.037110,31.449108
0.009847,8.344750,0.060121,50.949495
0.050625,42.902024,0.008010,6.787784
0.015016,12.725176,0.029518,25.014944
-0.002224,-1.884861,0.023591,19.992157
0.008005,6.783684,0.026378,22.354310
0.018877,15.997284,0.062666,53.106328
0.034199,28.981876,0.000565,0.566400
0.010264,8.698300,0.021941,18.594041
0.021401,18.136180,0.023942,20.290123
0.056514,47.893188,0.029157,24.709141
0.017075,14.470190,0.016394,13.892974
0.011202,9.493560,-0.022944,-22.989597
0.027190,23.042185,0.029169,24.719421
0.037034,31.384351,0.002486,2.106444
0.035505,30.089009,0.050638,42.913574
0.025327,21.463249,0.037887,37.962462
0.043426,36.801171,0.040949,34.702283
0.037355,31.656410,0.027162,23.018784
0.030084,25.494430,0.021659,18.355329
0.043851,37.161465,0.017319,14.676906
0.058170,49.296303,0.032536,27.572793
0.029958,25.388382,0.052727,44.683864
0.014980,12.695122,0.022789,19.312691
0.015090,12.788374,0.056686,48.038747
0.004815,4.080638,0.041251,34.958286
0.054598,46.268980,0.041075,34.809446
0.001643,1.392783,0.015169,12.855115
0.002823,2.392413,0.039252,33.264222
0.040360,34.203199,0.036213,36.285376
0.011125,9.427641,0.032404,32.468415
-0.003007,-2.547903,0.034028,28.837047
0.054634,46.299767,0.058031,49.178716
0.023437,19.861367,0.028431,24.094322
0.045025,38.156857,0.032092,27.196205
0.004539,3.846339,0.066600,56.440226
0.050581,42.865245,0.037723,31.968253
0.068152,57.755231,0.031068,26.328819
0.030499,25.846399,0.017449,14.787229
0.009784,8.291530,0.030554,25.892782
0.008301,7.034351,0.047120,39.931769
0.047935,40.622255,-0.002522,-2.136931
0.053941,45.712635,0.051662,43.780704
0.056486,47.869055,0.029188,24.735572
0.032097,27.200976,0.018903,16.019247
0.033040,28.000192,0.010390,8.804845
0.034128,28.921943,0.032548,27.582728
0.060100,50.931627,0.046879,39.727878
0.010615,8.995686,0.013512,11.451195
0.051035,43.249650,0.039448,33.430500
0.027979,23.711038,0.038318,32.472417
0.045504,38.562289,0.007709,6.533156
0.029902,25.340290,0.046101,39.068556
0.033947,28.768496,0.030988,26.261084
0.036267,30.734968,0.044965,38.106056
0.024308,20.599722,0.049141,49.238878
0.008729,7.396988,0.029567,25.056945
0.025816,21.878159,0.050320,42.643898
0.007665,6.496032,0.062660,53.101149
0.040048,33.939195,0.051680,43.796473
0.031959,27.083473,0.007170,7.183990
0.048469,41.075228,0.031892,27.027350
0.022211,18.822759,0.039568,39.646627
0.003718,3.150918,0.036606,31.021616
0.000836,0.708534,0.024590,20.838927
0.048908,41.446783,0.041714,35.351022
0.031212,26.450284,0.029164,24.714805
0.013932,11.806368,0.029267,29.325842
0.025989,22.024378,0.031358,26.574036
0.020608,17.464414,0.061111,51.788642
0.019054,16.147391,0.044942,38.085935
0.034566,29.292825,0.036790,31.177438
0.024733,20.959942,0.053612,45.433194
0.060727,51.463479,0.041213,34.925788
0.008729,7.397178,-0.034626,-34.695275
0.046997,39.827824,0.065111,55.178711
0.027195,23.046590,0.022940,19.440388
0.031715,26.876810,0.035197,29.827613
0.054611,46.279854,0.007017,5.946490
0.028600,24.236928,0.025721,21.797454
0.030818,26.116919,0.052027,52.130843
0.023984,20.325419,0.032918,27.896105
0.036381,30.831510,0.005219,4.423024
0.023215,19.673372,0.038748,32.836694
0.058500,49.576132,0.035741,30.288705
0.055393,46.942524,0.023851,20.212778
0.010967,9.294136,0.052700,44.660574
0.034784,29.477951,0.047970,40.652368
0.030959,26.236424,0.038947,33.005785
0.065710,55.685849,0.062346,52.835175
0.004944,4.189510,0.047179,39.982275
0.018161,15.390912,0.004529,3.838429
-0.001210,-1.025759,0.065025,65.154954
0.004482,3.798116,0.004033,3.418098
0.063295,53.639334,0.038112,32.298342
0.028038,23.760683,0.010087,8.548126
0.017063,14.460144,0.052477,44.471567
0.062359,52.846009,0.002058,1.744015
0.045024,38.156090,0.017841,15.119755
0.029421,24.932712,0.049005,41.529066
0.060094,50.926559,0.030977,26.251127
0.013195,11.181909,0.031086,26.344238
0.019803,16.782294,0.035811,30.348310
0.057920,49.084148,0.011799,9.999144
0.044757,37.929216,0.050287,42.615847
0.026331,22.314499,0.019059,16.151461
0.025437,21.556526,0.025504,21.613266
0.039772,33.704766,0.021046,17.835746
0.030729,26.041564,0.012690,10.753856
0.017238,14.608222,0.035373,29.977326
0.066365,56.241272,0.030672,30.733328
0.033686,28.547569,0.005656,5.667011
0.063596,53.894167,0.049925,42.309186
0.006000,5.084558,0.014837,12.573966
0.023965,20.308830,0.027509,23.312696
0.032206,27.292818,0.027537,23.336691
0.024786,21.005159,0.018026,15.276399
0.029676,25.149368,0.030584,25.918147
0.043013,36.451260,0.067010,67.143869
0.073981,62.695193,0.016429,13.922944
0.051886,43.971252,0.053044,53.149569
0.033513,28.401056,0.019030,16.127408
0.018715,15.860055,0.028864,24.460503
0.031210,26.448574,0.059447,59.566077
0.021945,18.597430,0.034288,29.057637
0.011497,9.742796,0.007194,7.208306
0.031612,26.789331,0.011903,10.087383
0.016864,14.291602,0.020613,17.468764
0.064405,54.580140,0.035907,30.429546
0.062335,52.825839,0.072706,72.850703
0.021021,17.814077,0.027943,23.680750
0.057584,48.799581,0.022311,18.907756
0.029604,25.087969,0.028116,23.826718
0.056282,47.695960,0.011374,9.638813
0.017428,14.769230,0.029928,25.362787
0.003520,2.982968,-0.002425,-2.055121
0.033801,28.645120,0.023861,20.221333
0.025351,21.484131,0.016040,13.592719
0.016676,14.131906,0.024271,20.568587
0.023730,20.110127,-0.004106,-3.479299
0.043937,37.234461,0.030313,25.688530
0.027850,23.601363,0.045625,38.665058
0.035176,29.809597,0.030437,25.794208
0.046703,39.578373,0.044289,37.533079
0.014011,11.873505,0.010054,8.519974
0.057199,48.473827,0.053621,45.440827
0.014271,12.094067,-0.005659,-4.796021
0.009057,7.675261,0.018897,16.014449
0.031452,26.653736,0.010683,10.704771
0.054004,45.765575,0.041273,41.355490
0.051870,43.957371,0.035836,30.369565
0.025451,21.568339,0.016529,14.007262
0.053099,44.998659,0.014564,12.342439
0.057783,48.967976,0.005878,4.981173
0.008560,7.254226,0.010790,9.144400
0.024444,20.715257,0.015282,12.950923
0.040210,34.075774,0.010385,8.800427
0.012846,10.886594,0.003911,3.314780
0.021506,18.225425,0.019000,16.101977
0.022024,18.664021,0.025412,21.535105
0.020420,17.305211,0.004757,4.031508
0.028099,23.812773,0.017910,15.178246
0.034697,29.403773,0.011316,9.589544
0.044710,37.889570,0.046843,39.696990
0.028256,23.945992,0.045763,38.782296
0.026695,22.623056,0.011314,9.587974
0.054425,46.122940,0.025805,21.868574
0.010534,8.927043,0.064783,64.912333
0.008187,6.938395,0.026098,22.116928
0.013470,11.415602,0.020018,16.963886
0.010225,8.665317,0.033558,28.439051
0.006344,5.376139,0.069787,59.140881
0.050748,43.006835,0.010810,9.160632
0.021680,18.373143,0.004756,4.030535
0.049955,42.334461,0.005057,4.285793
0.017833,15.112881,-0.012943,-12.969074
0.024111,20.432802,0.016965,14.377361
0.062507,52.971497,0.005249,4.448309
0.045072,38.196235,-0.018609,-18.645841
0.051752,43.857623,0.038176,32.352145
0.044632,37.823175,0.021744,18.426656
0.000254,0.215226,0.048205,40.851190
0.009385,7.953126,-0.005103,-4.324465
0.044321,37.560192,0.039900,33.813374
0.000143,0.121339,0.028427,28.484000
0.037018,31.371172,0.012614,10.689926
0.018307,15.514077,0.011199,9.490313
0.021706,18.394968,0.034054,28.859510
0.023112,19.585985,0.057461,48.695715
0.020909,17.719574,0.064270,54.465609
0.037940,32.152037,0.026063,22.087185
0.040580,34.389636,0.003819,3.826783
0.012881,10.916086,0.059846,50.716410
0.048096,40.758875,0.040527,34.344448
0.024233,20.536717,0.012637,10.709235
0.001114,0.944319,0.027392,23.213279
0.019424,16.460810,0.014169,12.007255
0.029116,24.674752,0.050770,50.871665
0.023427,19.853511,0.053005,44.919175
0.061649,52.244661,0.000672,0.569210
0.017184,14.562949,0.051224,43.409879
0.015641,13.255037,0.016744,14.189943
0.054488,46.176346,-0.001097,-0.929742
0.024069,20.396993,0.042763,36.239585
0.008951,7.585923,0.034996,29.657022
0.034339,29.100413,0.016256,13.775969
0.026676,22.606340,0.014087,11.938389
0.014607,12.378935,0.023825,20.190620
0.045539,38.592448,0.003939,3.338448
0.056067,47.514040,0.013482,13.508726
0.028919,24.507341,0.024761,20.983449
0.014971,12.687487,0.023041,19.525864
0.046582,39.475771,0.026449,22.414263
0.016747,14.192033,0.031014,26.282693
0.056895,48.215844,0.054186,45.919726
0.024159,20.473729,0.029223,24.764953
0.036064,30.562652,0.030292,25.670905
0.057733,48.926080,0.038134,32.316859
0.005991,5.077148,0.037395,31.690699
0.021111,17.890149,0.010738,9.100204
0.022044,18.681017,0.052928,44.853765
0.022726,19.259479,0.031455,26.656243
0.007178,6.082998,0.049777,42.183573
0.026490,22.449150,0.020032,16.976417
0.015967,13.530936,0.031349,26.566560
0.032386,27.445373,0.059600,50.507880
0.056061,47.508900,0.029553,25.044635
