theta,k,L,Qd,n,u,M,Qeq,Qstar,Qoa,region_eq,fstar_cournot
78688.1862,192572.985,4010794.01,20946.257,2,0.828254145,8.48117736,0,0,0,0,-114874.95
9678.78242,63198.2163,556073.291,63964.0467,3,1.3837239,4.40998031,0,0,0,0,-53748.7787
163023.853,819359.218,1544607.26,216007.375,7,1.18211169,6.53686108,0,0,0,0,-656879.597
37510.9404,732797.851,504188.097,28878.0626,9,0.837344203,24.2695251,0,0,0,0,-695412.747
1360.06473,52451.4075,7669168.01,764585.844,5,1.54200845,2.90288686,0,0,0,0,-54616.2077
1849201.62,249418.228,3146568.48,840621.256,6,4.22501243,2.06200477,615351.097,710425.705,717909.614,2,-246561.748
34884.1283,85330.5986,3143308.66,241602.639,2,4.5487068,2.36061108,0,0,0,0,-54708.1661
319.049698,184509.21,1908900.92,372466.813,9,0.885127643,5.57559617,0,0,0,0,-184693.773
870.343912,237523.974,8879961.17,33969.4894,10,3.15542953,15.6384028,0,0,0,0,-245005.371
234366.223,288519.627,788619.087,31747.8468,5,0.708114942,12.3333302,0,0,0,0,-54319.852
4152.58764,44739.9889,5362544,900004.216,6,1.4569489,25.845789,0,0,0,0,-42916.1502
163855.535,664018.789,638017.66,51855.2406,8,1.30360911,12.7381529,0,0,0,0,-500411.16
486999.533,431339.018,7238447.09,13443.8457,10,1.71540828,6.8675802,1303.19395,1426.28382,1433.51334,1,-4907.70278
24085.3003,43296.5245,5265689.91,536128.109,3,5.26373815,12.8130658,0,0,0,0,-27472.6886
1952.77348,47433.9663,9993671.1,79567.3285,9,1.00788211,4.06289734,0,0,0,0,-48483.4111
2722790.16,117709.798,739271.788,56756.5716,9,1.52465555,8.82545863,48864.3245,54291.043,54293.6939,1,-289274.735
11177.0301,100975.646,499766.723,21142.2288,5,1.39253305,12.9623898,0,0,0,0,-90006.0498
22770.4754,812124.198,1098274.13,95349.2013,2,1.1544215,5.68876549,0,0,0,0,-789731.628
137243.989,59669.6913,2815576.89,28738.2584,8,0.963470122,3.15660418,14274.2784,16032.2054,16058.5632,1,-9453.96727
193417.654,962781.477,3845688.01,80427.8857,9,1.27896289,19.714606,0,0,0,0,-770829.842
1432.6847,308763.258,456345.448,384746.301,10,0.635098027,21.3074186,0,0,0,0,-307416.959
7927.01774,43494.1595,9646186.29,53879.0421,5,0.962799889,1.39059139,0,0,0,0,-38335.3525
1952.23459,64642.8659,5164093.66,84435.8484,10,1.28080916,1.7858481,0,0,0,0,-64662.0824
19412.0248,536689.664,588465.903,264374.873,3,1.05694186,11.0595381,0,0,0,0,-517463.026
2966.36184,668695.839,2647278.69,654819.375,9,0.366845291,17.8480492,0,0,0,0,-666018.939
642784.645,44987.6779,344306.325,456586.863,10,0.268485594,3.54512001,385966.35,424513.399,424562.985,2,-59700.1448
45383.1287,374570.638,2630242.87,553306.504,7,0.792493635,6.29265092,0,0,0,0,-329808.806
40889.2215,910197.284,6742641.07,463252.675,8,0.268504192,14.2052294,0,0,0,0,-869847.683
2935510.23,114648.258,1166489.12,515565.941,2,2.09027564,5.63818513,329956.511,494559.574,494934.766,2,-1406860.85
130353.757,382014.58,688855.483,68921.4939,8,1.05810557,19.714606,0,0,0,0,-251878.075
14123.2985,69018.3853,519186.774,124514.779,3,0.617107986,9.53028939,0,0,0,0,-54990.5844
135583.791,77305.8666,7047199.68,31919.1297,8,0.437177152,77.9151089,11988.114,13456.22,13486.6283,1,-7024.45907
4478.88839,488804.367,1160746.28,278768.486,3,0.905976083,19.5900753,0,0,0,0,-484638.923
491.516451,640663.816,1952471.72,626618.592,7,0.454927426,19.3379396,0,0,0,0,-640437.049
619.534958,165577.9,6800859.9,99179.1916,7,1.69368202,8.26124188,0,0,0,0,-168391.597
1376792.65,130688.974,7097384.37,766082.443,9,0.668312194,27.3367641,620477.84,686242.475,689419.823,2,-131925.06
8166.8591,482348.825,996700.093,28141.6002,5,0.598307593,5.9860329,0,0,0,0,-474359.71
67153.9339,176635.53,5088766.43,238031.771,6,2.40571918,5.79356885,0,0,0,0,-113130.521
981734.747,38504.7774,316790.843,10704.4285,9,1.88000362,8.46333245,9254.28329,10282.3002,10282.537,1,-104759.472
6362.67178,70699.6099,746200.516,92330.8846,2,1.80184204,4.34503942,0,0,0,0,-64737.6938
442.769588,45983.5225,425258.007,395661.786,8,1.35391693,10.5956687,0,0,0,0,-45712.3666
1910738.47,441896.165,2704269.02,316342.132,9,1.21616126,0.760389799,218511.051,242550.976,242790.057,2,-161489.74
34104.2964,122580.808,1424659.37,27210.6052,3,0.601538467,11.2936364,0,0,0,0,-88731.9474
798789.705,279499.523,4778909.7,27652.1901,7,0.808336832,10.4302151,15690.9941,17925.9155,17932.5647,1,-73800.2599
960.875506,56133.327,317063.278,857268.833,8,0.554782375,11.8874519,0,0,0,0,-55224.881
4820.74785,662668.891,657940.409,689205.71,5,0.962924179,31.0838465,0,0,0,0,-658036.98
886.069463,61180.4011,7344304.38,771459.977,7,1.56746064,9.84336713,0,0,0,0,-63725.6008
1967777.29,984171.567,638907.823,176972.984,4,0.280488329,10.5535213,70763.0157,88450.9959,88453.7697,1,-245849.524
511.388433,46809.0911,8633056.04,80162.2998,9,2.8900654,25.0144858,0,0,0,0,-53734.3932
39099.4635,411893.713,1442317.13,766999.671,6,1.62608213,18.2381732,0,0,0,0,-373493.304
1732.37959,522005.922,3167285.87,486350.054,2,1.17978356,5.71749323,0,0,0,0,-521387.317
9145.91312,90828.2542,332974.185,483910.393,10,1.58328207,27.9747466,0,0,0,0,-81839.4774
56699.6885,232564.707,929531.663,563406.92,7,1.29290829,18.5381532,0,0,0,0,-176223.23
11398.0615,696845.706,4229125.66,344411.199,8,1.61136069,6.57166195,0,0,0,0,-687478.836
18357.9963,864135.583,2817333.16,109735.276,5,0.787634277,1.68360276,0,0,0,0,-846438.996
532.614949,45213.4072,3792208.86,487984.837,10,0.156530895,6.2984312,0,0,0,0,-44857.7216
12430.7906,293562.747,3668252.82,25205.9237,10,0.37002204,12.9274546,0,0,0,0,-281536.527
1018503.69,30860.1131,1633863.15,275875.789,10,1.71891464,18.1276103,242670.736,266572.252,266937.809,2,-97194.1283
5981.7999,509362.873,6012345.73,534920.836,10,0.886592674,3.87307147,0,0,0,0,-504969.896
399669.595,105876.023,409181.909,70422.1739,5,1.67134257,11.2279185,43099.9867,51706.9305,51719.984,1,-58629.0281
101164.867,369486.759,3407399.01,233542.125,8,0.96879042,59.0343344,0,0,0,0,-269305.813
361874.409,296983.415,1400002.82,112879.445,5,0.220617256,82.5606959,16841.1213,20204.174,20209.3456,1,-12939.8882
304.067555,41906.7089,6672847.32,56112.3238,6,0.358039243,46.0565332,0,0,0,0,-42314.7549
81730.9648,120470.218,347788.811,31042.7855,10,1.78446255,3.13731211,0,0,0,0,-38924.2361
467162.379,839877.24,868389.757,11348.2546,2,1.34230697,2.33349585,0,0,0,0,-373062.296
589071.728,110797.413,6692371.31,865874.899,9,4.2852388,37.6079227,579049.697,601648.531,643388.552,2,-18332.2229
815.165676,187912.608,516968.697,12881.3111,3,2.54718496,14.3749887,0,0,0,0,-187489.936
2763.61352,718156.986,9899750.22,19086.2156,3,2.8704942,10.6930362,0,0,0,0,-723863.47
62954.6298,46685.6695,6308591.02,15425.2127,9,0.757969149,17.2040276,3266.67868,3600.55623,3629.64298,1,-1517.13153
63892.4043,150355.987,7143579.58,11146.4973,9,1.17603526,4.45164188,0,0,0,0,-88967.6366
5544.92777,226715.678,575500.126,29686.8121,5,1.00288744,13.4210924,0,0,0,0,-221342.781
109140.069,69331.1123,460297.656,539012.177,2,0.650095449,10.4988069,130442.02,195136.454,195663.03,2,-19699.5396
200192.813,555021.009,857675.937,334528.473,10,0.691689455,5.58668675,0,0,0,0,-355005.021
2135.7117,935132.851,329007.806,24585.8039,5,0.89558092,11.3384265,0,0,0,0,-933084.964
4331.17591,114030.165,1373440.6,84174.0842,5,0.857901904,3.48857219,0,0,0,0,-110050.19
285783.661,709178.122,665459.74,36431.8067,5,1.56912508,6.57257914,0,0,0,0,-423705.695
121650.98,470215.669,1037454.17,38742.2304,8,0.625031589,3.92441286,0,0,0,0,-348757.966
1441092.19,411241.077,6145396.98,22723.9221,4,1.02827583,7.25136622,12965.3982,16202.091,16206.7478,1,-256622.686
4430.02864,139640.582,1198265.56,57349.0599,9,0.989076321,14.5618123,0,0,0,0,-135563.81
17732.6509,143570.128,531365.495,20197.8194,5,1.14154498,4.8249537,0,0,0,0,-126018.276
116136.82,42642.3088,430218.752,239679.222,2,3.29118701,4.59566593,100029.134,149236.658,150043.701,2,-35946.6833
2268645.1,257432.042,570380.447,376295.333,3,1.16318501,17.8420165,250124.36,333433.439,333499.146,2,-669810.147
213325.456,317648.875,838180.341,142259.423,9,0.972045528,5.31071679,0,0,0,0,-104566.265
1220.3472,49498.9839,4346370.98,782445.389,4,1.42343523,13.3261972,0,0,0,0,-50122.6836
7865.48086,753828.012,1207262.12,274467.601,3,0.546483289,4.06311122,0,0,0,0,-746159.178
14448.1098,40043.511,965632.439,335995.167,3,0.458202542,10.7178278,0,0,0,0,-25727.2806
2139.6147,55206.7673,4620831.35,15223.6912,9,1.07165024,2.51243925,0,0,0,0,-54543.1332
582.858898,36756.5076,7935845.41,940322.576,4,0.5408115,5.96009459,0,0,0,0,-37452.8727
22354.6764,303668.292,8752881.97,113066.814,2,0.859256966,21.0283154,0,0,0,0,-283555.337
634644.005,163766.996,452866.785,881315.517,3,0.137149703,33.362796,490329.381,653673.086,653772.508,2,-156857.358
805975.336,127566.814,3674856.24,243191.404,2,3.46489323,3.507905,134804.523,200805.868,202206.785,2,-330295.925
93893.1007,193471.173,8841086.13,61081.5761,4,1.01352565,5.13174601,0,0,0,0,-102248.912
11419.8296,239762.255,780052.69,54021.1479,5,0.335218631,3.21068855,0,0,0,0,-228420.365
1257.72023,387687.463,525694.745,334664.444,2,0.379100053,23.5931569,0,0,0,0,-386489.144
18359.2242,753935.075,9437025.02,496529.116,7,0.519339129,0.684240883,0,0,0,0,-737036.66
2816.09907,350027.192,2709705.04,466674.781,4,0.160722411,16.7649014,0,0,0,0,-347340.902
61793.875,393325.957,1974840.37,100407.448,5,3.81286202,11.9679475,0,0,0,0,-333776.432
720.088196,46672.8852,2201084.12,144748.649,10,1.48058805,9.99176289,0,0,0,0,-46924.1528
1654.03386,392317.812,918321.555,94951.8142,7,4.1352359,1.14071687,0,0,0,0,-391795.664
183724.547,43924.7159,2614279.78,158463.563,6,0.557481028,3.76853748,102807.374,119658.144,119941.936,2,-22842.8632
351750.997,94938.6793,6144398.88,36609.9435,4,0.79471318,19.171926,21243.1264,26521.0815,26553.908,1,-63444.62
32457.6078,886035.786,533394.513,59229.5084,7,0.159413418,3.04039491,0,0,0,0,-853603.522
25620.4836,711694.593,2175042.27,10782.0547,10,1.36471963,20.5828403,0,0,0,0,-686958.856
466260.323,76996.6918,2823330.72,329858.788,2,3.64882139,16.2727048,179868.478,266342.494,269802.717,2,-185667.126
5735.49578,549950.874,1889996.61,220051.888,5,1.18426116,6.396073,0,0,0,0,-544882.516
8357.9285,282189.98,2228285.65,46405.7202,4,1.90249315,7.55923875,0,0,0,0,-275095.627
481724.448,775826.69,2129002.04,85413.3017,10,1.04063335,7.23035372,0,0,0,0,-294762.603
134108.563,399278.985,1654374.3,842897.505,5,0.309412294,2.41452153,0,0,0,0,-265322.995
779283.634,184373.729,4698099.36,503435.598,5,1.22596518,2.43168788,317298.677,378262.972,380758.413,2,-113973.379
44531.327,260028.955,729309.619,10498.1801,10,1.43594448,6.02961425,0,0,0,0,-215809.773
224735.239,87699.2128,473773.932,240184.095,10,0.996262614,5.54956231,132889.011,146040.804,146177.912,2,-13548.2918
724604.856,477094.284,2224220.58,90269.2532,10,1.70606987,3.4288517,27880.107,30634.2107,30668.1177,2,-24338.3119
664288.351,397954.167,860173.141,784348.015,3,1.68686483,14.0806174,234771.508,312071.883,313028.677,2,-87550.2365
8706.90479,47236.7576,2286753.07,793367.62,3,1.47348937,26.3071223,0,0,0,0,-39534.1766
2599665.45,52224.3198,370742.802,99051.6408,8,0.871456343,18.7932652,86272.0567,97053.7614,97056.0638,1,-318350.122
2212707.5,521224.704,1201665.82,751303.45,7,1.45577714,5.74610548,501863.646,572957.483,573558.453,2,-239541.026
692134.953,405375.163,8307530.91,37965.0356,9,0.793284037,9.00778663,14050.6469,15595.324,15611.8299,1,-31309.3817
3740.94771,507402.705,312211.393,43640.1711,8,0.747787558,6.36954858,0,0,0,0,-503731.345
182884.168,31844.8041,3540661.78,14030.2009,3,0.293558663,19.9163884,8671.36346,11558.7337,11561.8179,1,-50189.5744
73491.0313,209076.961,2189370.71,89888.9786,2,0.516455722,7.77354742,0,0,0,0,-135922.953
588310.998,362049.669,1577870.19,915168.325,3,1.22026514,21.2063377,261945.781,347409.333,349261.042,2,-73633.7482
14837.5785,574943.29,356196.386,13848.9149,8,2.73307851,13.4045964,0,0,0,0,-560395.879
385.71834,65890.0007,2462278.19,16310.4417,5,0.949045334,8.74309877,0,0,0,0,-66200.7991
381.421539,42340.7002,540130.095,123251.069,5,1.18550743,4.9398221,0,0,0,0,-42150.1365
1811492.8,184821.435,1598862.81,82121.673,3,1.29653355,10.9383793,55277.2532,73689.2397,73703.0042,1,-541612.926
718750.996,49070.6297,2241240.8,866825.455,3,0.759461965,6.33575416,603126.874,801287.014,804169.166,2,-219859.909
24942.2966,719323.809,1200462.41,50490.6963,7,1.67591863,16.101572,0,0,0,0,-694981.178
10976.9106,232084.644,962456.497,145999.196,8,2.05150989,10.4227864,0,0,0,0,-221696.255
962353.694,167590.066,834656.678,965215.261,7,0.671774498,3.06751974,696659.53,795396.454,796182.32,2,-112617.442
2591920.26,257690.516,902582.476,361583.193,5,2.3639072,2.5624661,271147.978,325204.158,325377.573,2,-465226.288
47138.3893,317851.968,2897531.28,208358.338,3,1.0632755,4.05410104,0,0,0,0,-271631.872
73283.077,70781.0436,396473.443,49420.2454,3,0.297759786,2.49785765,1247.51134,1661.63606,1663.34846,1,-818.895859
2310.52711,220686.442,383206.738,11986.6152,9,1.73880955,18.6121064,0,0,0,0,-218574.521
182076.473,935518.1,499971.46,689548.221,5,1.95666076,9.74627047,0,0,0,0,-753733.214
2763372.21,365834.766,7122966.02,35813.8327,10,4.72870459,9.81040442,28108.1917,30887.5066,30919.0108,1,-236073.839
249399.578,40248.4339,428565.172,42325.1275,4,0.534389711,22.4241501,28384.5319,35477.5484,35480.6649,1,-52247.7643
1312206.66,458448.954,3990580.01,117769.121,4,1.67184629,6.64769388,61092.8091,76275.7019,76366.0114,2,-211683.17
733.176856,368285.359,7750665.07,11382.8246,6,0.475679519,41.4707908,0,0,0,0,-368651.089
1729686.78,45557.1327,5722283.9,269514.299,4,1.13554354,2.69780664,209323.411,261177.392,261654.263,2,-416715.922
38552.4544,289092.905,3515485.54,42794.5208,8,2.0218828,6.16856313,0,0,0,0,-252659.049
6373.48809,55437.4445,7827497.85,763285.009,6,1.84237197,2.72662602,0,0,0,0,-53362.3655
1880.24109,121539.327,1941510.4,998966.803,9,2.09113872,6.50491438,0,0,0,0,-120869.21
156630.437,473565.866,2391069.58,10020.9991,7,0.343952537,7.90594162,0,0,0,0,-317180.56
95283.618,84322.2157,2554381.93,60948.4568,3,0.88544761,7.43901274,4922.8463,6520.5831,6563.79507,1,-3338.78438
2846436.31,768612.302,8296155.77,17760.3486,10,1.3703633,7.80235213,11765.3214,12938.9398,12941.8535,1,-206929.806
390.981007,50597.192,859326.239,55002.8166,8,1.96071182,4.45282333,0,0,0,0,-50708.414
1200.53135,36691.9637,481949.415,243976.263,9,0.384184711,6.86498058,0,0,0,0,-35546.6209
385.47707,149885.464,485829.59,20775.2757,9,0.313772342,17.5869749,0,0,0,0,-149545.424
349853.474,783238.635,1440947.17,27173.4746,8,0.587242194,5.55318071,0,0,0,0,-433637.377
18365.088,30440.0843,5592977.51,678643.857,5,2.83981479,11.1210322,0,0,0,0,-16809.1305
82137.9433,474116.475,1246660.09,22989.5982,10,0.822299663,5.9860329,0,0,0,0,-392284.084
2606513.82,811605.43,4520500.55,45527.5944,9,0.59092721,5.20223767,28201.4615,31331.5516,31334.9572,1,-199129.142
8191.56109,176539.188,1649115.17,519264.383,7,3.55764322,16.8352345,0,0,0,0,-170096.349
9050.62073,49970.2527,1964194.91,153228.917,6,0.933672185,12.1311193,0,0,0,0,-41466.2532
156577.682,244345.638,4660472.46,784760.984,4,1.02325241,6.02752637,0,0,0,0,-89189.369
412408.471,46668.7596,2312864.91,11963.4393,8,1.97417842,5.6469434,9393.53801,10562.8362,10567.7303,1,-45357.5034
223632.875,55297.5921,6078130.2,908356.125,5,0.633327605,9.18025475,550957.791,643858.727,661149.349,2,-28190.7494
7021.29755,146112.295,5765647.85,129227.883,5,2.31800504,1.68360276,0,0,0,0,-143074.544
9074.37294,626354.531,4822792.76,47979.628,4,1.49637419,29.3756545,0,0,0,0,-619431.187
790.740036,50721.2434,529705.018,18985.0132,6,5.23699837,8.40041802,0,0,0,0,-50757.3481
8523.00561,58950.6425,415802.807,12121.8518,7,1.24233022,5.88154267,0,0,0,0,-50581.6054
416281.196,255568.493,4423449.87,142089.855,8,0.947527864,47.1975822,48262.3055,54134.4571,54295.0937,1,-19402.1682
418.885057,769070.955,5499276.08,171538.267,4,2.16261805,24.7159586,0,0,0,0,-772196.879
52266.8646,329603.72,4596579.75,219283.282,8,3.11227802,6.21060273,0,0,0,0,-281600.889
6407.62349,76668.0031,1496991.84,19026.4687,10,1.33850043,18.749509,0,0,0,0,-70857.6149
1467.35754,317192.537,1067948.39,601751.335,9,1.19354988,8.94064329,0,0,0,0,-316105.105
2649471.26,243160.419,1843808.17,34858.3863,7,0.891605141,6.67154125,27695.1105,31649.9642,31651.5549,1,-343550.51
391611.155,896708.779,3610760.27,678260.345,7,1.4746352,12.2493316,0,0,0,0,-506684.674
1047.30957,109461.832,2951586.32,108822.128,10,0.37245253,10.9365911,0,0,0,0,-108742.19
797.605062,274887.321,916533.915,248250.45,8,0.982896376,10.9783457,0,0,0,0,-274358.228
643.716292,565369.288,1729751.56,935263.439,10,1.38475729,14.1570129,0,0,0,0,-565439.517
133848.065,59332.0255,984179.826,37317.9665,4,1.13491179,6.33320329,16537.3653,20654.7533,20671.7066,1,-18469.7302
531.298255,177811.368,3127834.64,383755.836,7,2.04356762,1.10008323,0,0,0,0,-179185.268
2123.54826,152020.215,6720682.89,14923.8043,9,3.39853628,18.8964505,0,0,0,0,-156704.561
6657.06994,54115.7809,1140639.11,138263.745,3,0.526430744,6.42526401,0,0,0,0,-47637.6878
43884.8658,75364.9322,5350922.42,295773.887,5,1.11707363,6.04372166,0,0,0,0,-33261.6981
13098.083,811915.733,6515119.43,91606.8796,6,1.24667733,3.24828525,0,0,0,0,-801238.589
585.039396,962276.528,6224455.05,152369.585,8,2.26791851,13.4045964,0,0,0,0,-965899.106
149934.461,66318.051,2415631,87801.9061,4,1.10981032,10.7349977,38692.9876,48206.1051,48366.2345,1,-20361.598
2403107.59,402821.07,1768891,236477.49,10,0.744020118,16.0038717,178868.289,196708.511,196755.118,2,-199468.319
313.410262,784940.679,1026455.86,56501.8147,9,1.9070474,5.69370191,0,0,0,0,-785210.726
14922.6111,76213.413,1019006.34,10352.9692,5,0.836238893,7.55923875,0,0,0,0,-61544.7908
505.868016,34894.9196,1235243.31,63965.6026,8,0.974057714,1.70400922,0,0,0,0,-34747.68
3302.92245,620153.195,6681026.68,251936.033,8,0.94071875,7.4573624,0,0,0,0,-618723.587
34052.8018,52371.3259,9870277.23,22426.0786,10,5.02220332,3.31530459,0,0,0,0,-33093.6476
2299.85039,160735.984,6875553.33,77702.9217,2,0.706306922,2.33349585,0,0,0,0,-159883.6
12406.1248,347643.689,2753335.54,18865.9836,2,1.38077265,9.94302379,0,0,0,0,-336370.718
1486353.96,768111.77,3369043.81,57147.9691,5,0.773043482,3.20395749,22983.8685,27573.9868,27580.6422,1,-143285.428
1345.51456,543449.251,409905.708,703259.008,8,0.961118838,5.35115585,0,0,0,0,-542221.164
3222.97817,109442.024,619418.123,27177.6891,4,0.870991544,20.2163046,0,0,0,0,-106379.853
32446.9092,653404.96,2043112.34,774461.31,2,3.1214318,9.94083118,0,0,0,0,-622858.925
90592.9206,48952.2813,599705.695,333579.34,4,0.630617827,7.39028357,122035.697,152151.98,152544.621,2,-10248.3662
850.512154,549091.591,384805.723,17631.9646,4,0.993588007,7.67906054,0,0,0,0,-548355.039
51526.4465,378694.814,1175791.46,460056.053,8,1.39649579,7.9812586,0,0,0,0,-327657.782
1787577.87,35481.1594,2193052.03,11650.7793,8,0.567264682,4.49038356,10148.3989,11416.6371,11416.9487,1,-218911.942
16495.5728,907211.836,7969425.64,98838.8096,3,1.18265164,2.74472874,0,0,0,0,-893525.519
145903.546,40760.6508,3293162.22,840676.128,6,0.213417205,2.56585248,514622.646,596158.388,600393.087,2,-16625.4315
1579.89088,421175.932,8065456.15,254375.542,8,3.60513944,11.3072362,0,0,0,0,-428262.835
8534.66537,44487.3534,1398241.06,18940.8407,6,0.368966079,11.1396366,0,0,0,0,-36106.4595
1029.52765,40959.5179,2457445.7,67087.1335,7,1.19393468,4.06311122,0,0,0,0,-40804.5148
95609.0186,79031.4876,5096807.08,27084.428,7,1.26613425,9.28685049,3620.85738,4091.23829,4138.12272,1,-1903.69017
3993.79622,45152.9234,3968122.75,26226.3837,9,1.72019408,10.1116661,0,0,0,0,-43193.685
33947.7342,129257.156,925224.658,675800.898,4,0.58294985,4.87880447,0,0,0,0,-95470.1845
31412.2625,131403.829,7428110.99,576836.215,7,1.6340238,9.87449175,0,0,0,0,-103609.363
208082.272,185805.226,1409190.2,35968.9175,7,0.326278019,10.0240843,3348.2516,3824.56549,3826.57326,1,-3149.58111
2498.2265,443664.265,1819788.63,47042.2799,9,1.56795432,3.46179848,0,0,0,0,-442016.514
5931.64517,236479.176,931161.867,51346.6884,2,0.750770505,8.50607238,0,0,0,0,-230755.903
1747.43306,94943.8211,975064.235,68192.44,7,2.69054064,3.87307147,0,0,0,0,-93978.3403
923105.957,249464.274,2113576.36,468965.041,2,2.29331077,23.0739369,226695.283,338556.808,340042.924,1,-331691.842
