floorA_days,coupledA_days,floorB_days,coupledB_days
1.996052452956941448e+00,2.149163287768032671e+00,1.648101431678500040e-01,4.816040128282856880e-01
1.072493735129754988e+00,6.874402553349899699e-03,1.032861442820809106e-01,4.172832269936178617e-01
4.684249425466349148e-01,7.181533891224221033e-01,1.223849577259610577e-01,8.392881429321460418e-01
2.604152243610238782e-01,6.225446637783566689e-02,2.652486677980587376e-02,7.736683639169719684e-02
2.704344065078657586e-02,1.670854868323198572e-01,2.090786060969844137e-02,8.257882895173539184e-02
4.170342034126263142e-01,9.452102837469031349e-02,2.845771365917976414e+00,3.926073921531930133e-01
2.054950378974250980e-01,8.732499988286686332e-03,4.298040551794472641e+00,2.187976970853256375e+00
8.663605393495755758e-01,9.505510992584425001e-01,1.923275996744035377e+00,1.956053581379088468e+00
4.241470326338035030e-02,1.202831881827960192e+00,4.266713348149978380e+00,3.104371819273827438e+00
5.129914579576059230e-01,5.164207750928884177e-01,2.190064976073448300e+00,4.666337508219568164e+00
1.735778245351494053e+00,1.612282813133249226e-01,6.712391216430115826e-01,8.132541400772648477e-02
8.824379208760282367e-01,3.485228503637723962e-01,9.930066960073249405e-01,1.200437487430424111e-01
2.470665986258093194e-01,3.372118721886885884e-01,1.078613839058701895e+00,5.940492212899532547e-03
3.173226612032299387e-01,2.038230246188646108e-02,2.064155964766188234e+00,6.271233614291694958e-02
1.113820685705562585e+00,6.999327373501924854e-02,7.062161752839576367e-01,3.713189953149770961e+00
1.294981929504061269e-01,3.667217731009810300e-01,5.592602998261215347e-02,1.913033454791823518e+00
3.254315819233812412e+00,6.222189163729623107e-02,6.923254443651069567e-02,1.911194644453335922e-01
9.893800108473990162e-01,2.051130299085155706e-01,2.801505335567359811e+00,6.727189225024649000e-01
2.267224464968481956e-01,4.124399093788195247e-01,3.443126133428470848e+00,2.165248092612668401e-02
1.394802539296259303e+00,8.123834701011747317e-01,7.979045697889960431e-01,8.388238285317054510e-01
2.659223715584135284e-01,1.645785493006785838e-01,8.178062809867486793e-01,5.755873867674139444e-01
2.593321806281329023e-01,8.309625192501637336e-01,1.133611674010048948e-01,4.488120525900886615e-01
2.342528263368687802e-01,2.898537282611836075e-01,5.777834259808527939e+00,1.433151260217042644e+00
9.055746084617422031e-01,1.146604489456051423e+00,8.256618491067578836e-01,2.247578787814496007e-02
3.366959905676642162e+00,3.435657398933674167e-01,2.903739400387590042e+00,1.964858543704322835e-01
1.223841532521293907e+00,3.534442516432076409e-01,2.268436470136102334e-01,1.752436842896852864e+00
5.107742540595152647e-01,8.604254052160037469e-02,8.570409420766030018e-02,8.494932277495811368e-01
9.469601411781255595e-04,1.150016689973196518e-02,4.290861500166505138e-01,5.269900841500040123e+00
5.351352197065922106e-02,2.839330878765008448e-01,4.554715969175934909e+00,5.824416229247709742e-01
1.623880995405069250e-01,1.121598333537495856e-01,3.025378978322387002e+00,1.554736158120683942e-01
1.644191178049004165e+00,9.393679045642108760e-02,1.166562296352354311e+00,2.781107811201945501e-01
3.791825955078472754e-01,4.939254725772549565e-02,1.699983186662243628e-01,4.688524079524139410e+00
5.909145344679678225e-01,9.933030968533627103e-01,4.605768827327057502e-01,1.253317815551497683e+00
8.278418913487429753e-01,1.673540005928679242e-01,6.427632928088414799e-01,1.256958693149135664e+00
1.340017453854555063e+00,3.562644990940851963e-01,6.368393150100319922e-01,1.022266516087404931e+00
6.101876310278342430e-01,1.614585282366229890e-01,6.242220555401662985e-01,3.102376219454021089e-01
2.225342603817617726e-01,2.046315991897918352e+00,8.454837287718588446e-01,8.015050179332260383e-01
6.009767712149269858e-01,3.833730669822021930e-01,1.727150678862315436e+00,7.460286737054864226e-01
3.531265363147879088e-01,4.890648542610554483e-01,1.966621327558724583e-02,8.438759335665309280e-02
1.139153907956830913e+00,3.739097212992961716e-02,1.467853724232026202e+00,7.174584941986951181e-01
1.292932338477469079e-01,1.724859525821963169e-01,1.843321489010573133e+00,3.944911355773910722e-01
1.304959609081189686e+00,1.267110150311736794e+00,6.196786545842790650e-01,2.309894475964665350e+00
3.958989501443677672e-01,5.307344814969165714e-02,5.249183743879299868e+00,1.517690235979096469e+00
5.278212328329204284e-02,3.177097810819856389e-03,4.355220698708195393e+00,2.651784356111613672e+00
3.239315861459117762e-01,1.429767240923448257e-01,1.873216022449483376e+00,2.160523693490796759e+00
1.165461073196768282e+00,6.020436573235945499e-01,5.434616387103401003e+00,1.095598215074744530e-02
3.182810424479676215e-01,3.894864694361002688e-01,4.655121926004000543e-01,7.899295835118320674e-01
8.805172931157499994e-01,1.077722447670953626e-01,7.476133880825600597e-01,5.471273075053313673e-02
2.921501995751324632e+00,5.318803205804202294e-01,1.701333040671900720e+00,1.430874221867022955e+00
2.036667308552037037e-01,1.284208583534839944e-02,2.525405477633069773e-01,4.088183076993688880e-01
1.463415117897590434e-01,8.537483364646342165e-01,1.788181025164074622e+00,5.837472839338723185e-01
1.215302176903588993e+00,3.590896102160393011e-01,1.451730173746984320e+00,4.428225709430319013e-01
3.444116756806457624e-02,6.768552352518069082e-01,1.284578561210368397e+00,3.210060755570154356e+00
1.964939088629415798e+00,1.359127114099655254e-01,1.117050459033074761e+00,5.031818315438626454e-01
9.737024978038598400e-02,5.077165827537406528e-01,7.464743817690034922e-01,6.128914039614209719e-02
8.821969394864755953e-01,2.656118004899848395e-01,1.881447031594398522e+00,3.727309738269666151e-03
8.198731977517771385e-01,7.842766153258015627e-02,7.468094743743427522e-01,1.252456072576365043e-01
1.673914808276952160e+00,3.402970797133597070e-01,2.087905969455531863e-01,1.904482878486855713e+00
6.480365049038928627e-01,2.582027253748054862e-01,2.430110585793899824e-01,2.802039543257107135e-01
2.995759163329456687e-01,2.755716572310062257e-02,8.159052885227443541e-01,4.308860331110967445e-01
1.206638057629237482e+00,2.041142357445089317e-01,4.234166596558804230e+00,4.461103985071487865e-01
7.175378441298171373e-01,2.098424552665439369e-01,7.591723652959769808e-01,2.326517065082674751e+00
2.381659379192421211e-01,9.602557202253286794e-02,3.352317479235675801e+00,9.712187075671558922e-01
1.587022693837780718e+00,2.953824609527599954e-01,2.572968333134304508e+00,2.417023488655184460e-01
5.599442074254620261e-01,4.319714036521195566e-01,1.103088335906921635e+01,3.186351560178576348e-01
1.649306419912879074e+00,1.808495809021698209e-01,8.900400006705897482e-01,3.354427261319963827e-01
7.008310198868153984e-01,4.729094454992534557e-01,1.823379797698532201e-01,3.439781238899775051e+00
5.044320048550063884e-01,8.643559021309502044e-02,1.707967671765987072e+00,6.419911068453225227e-03
5.931900196154758775e-02,6.849373547425702258e-01,2.354149622809419196e+00,8.831528253037506104e-01
4.105169072337128688e-01,3.906497759005549408e-01,4.188217739743011481e-01,2.015671660342172711e+00
1.093365361680163073e+00,1.375643372223681743e-02,4.539284237893281393e+00,1.306349569541804811e+00
1.982812242023405669e-01,5.636533523284406044e-01,5.903914381355546137e-01,2.822287142787962000e-01
3.905463251034869132e-01,5.038106383804916849e-02,1.737919531890609048e-01,3.788628720608146483e-01
1.716000768224436868e-01,7.310851118635102175e-01,1.157343564944340875e-01,7.121719013577497703e-01
2.704529584577062828e-01,1.038427657457665354e-01,2.945410561173482655e-01,1.084605865648335943e+00
7.205058850016522742e-02,2.265711593701180249e+00,2.454463168040412757e-01,6.502407475300074624e-02
2.383551372545147373e+00,1.588908130708671373e-01,2.044070689878900726e+00,5.950514801955109068e-01
1.931856874722276407e+00,1.400319759830244370e+00,1.490676522055006004e+00,1.161009410045915402e+00
1.138166754002827741e+00,3.696999763359849034e+00,8.930218082997308793e-01,1.537969462328191705e-01
3.509401893714737541e-01,8.977449119842263736e-02,2.702993035169690139e-01,1.410531290781495972e+00
6.566535250159086234e-02,1.136709955713767206e-01,1.267695127105425978e+00,7.324702665013466119e-01
1.230621380861357667e-01,1.086299123872500383e+00,2.305024754850731661e+00,7.239790931237789495e-01
2.134972078283457808e+00,1.186015095118986284e+00,3.867079839633303373e-01,9.121517850856243337e-01
1.377091940537836123e+00,7.287094127518981002e-02,1.367347199299194127e+00,2.663315552764920380e+00
3.070128331243154873e-01,2.394409043675076010e+00,5.235405193271458479e-01,7.296612372783739531e-01
2.753777579608582271e-01,5.924328387415489505e-01,1.409145059373034137e+00,1.801940479951175400e-01
1.673242287075255574e-01,9.451894816762641816e-02,3.315503784981829849e+00,6.283861643931215601e-01
1.282024489410247270e-01,6.344307210351859405e-01,2.360448146187914265e-01,1.566572894050985543e+00
5.697150422066785680e-01,2.073624646575157049e-01,5.703449155145904115e+00,5.442930762910893616e-01
1.030858816213138657e-01,4.954620046955028889e-01,2.325952791087581684e+00,5.590844694060604914e-01
1.241174543037611433e-01,2.699557332892679185e-01,2.094830107199566083e+00,9.166146790822421453e-03
6.796098900507444585e-01,2.080185838301140955e-01,4.722223478570098942e-01,2.439741738628815881e-01
5.986032838782304744e-01,2.511335598306464689e+00,1.383434482982809133e+00,1.191409128137805418e+00
6.796155716703704552e-01,2.955261068035106575e-01,1.895502494889621969e+00,1.654262882033996629e+00
1.022581098458656745e+00,8.398787054365275395e-02,2.981283546601433354e+00,2.642212453851413012e-01
4.194807902491982099e-01,5.503968157012208984e-01,1.009621931380800586e+00,1.233779423093191024e-01
1.431435686581923772e+00,9.753899778164350567e-03,5.379415775166407343e+00,3.745523321670469752e-01
2.812210398927462163e-01,2.134357078578063005e-01,1.501645604583977889e+00,8.439326526812764850e-01
1.686252962035451886e-01,1.840415506978417381e+00,2.856276192931294311e+00,2.603102330842585466e-01
1.308789726167815415e+00,8.590376922095102619e-02,5.841506106798755482e+00,1.334632789253847873e+00
9.549760835171041684e-01,2.177535920895295463e-01,3.665802894189326144e-01,3.455462420278270663e+00
3.575568667071008511e-01,2.875164408645771164e-01,2.632293355487825171e+00,4.031958342915894278e+00
1.853469140643601424e-04,1.114598627152015631e+00,4.176878435067463258e+00,5.558856484379558482e-01
8.896695833011448729e-01,4.032976613347897810e-01,3.651956028963921352e-01,2.148966284758266454e+00
2.157427450225659904e-01,1.336477761106857898e-02,1.597026959938837809e+00,2.749125710168156989e+00
2.017901906996874550e-01,1.958017828353290218e-02,2.846100847076414642e+00,3.628575111868742376e+00
4.602874376515724286e-01,3.044354770034138694e-02,1.266175096140853107e+00,2.023464421003892344e+00
4.106590495500461180e-01,5.069746514415778282e-01,6.160206605792197365e+00,2.103219766704147009e+00
1.071467469915161397e+00,3.628279313840616221e-02,4.063319917413776294e-01,4.348909823558091414e-01
5.226811150033400244e-01,1.033607154443225012e-01,1.756445800797298729e+00,3.645335574938278089e+00
5.140993734475191035e-02,4.534173850483720902e-01,1.423720597515669151e-01,4.639644520323335519e-01
4.512207827990662445e-01,1.440894567839497431e-01,3.592536418227772810e+00,6.017199231429947170e-01
5.830386130000059230e-01,1.797404245743132734e+00,4.334945098098508809e-01,3.394321808977114885e-01
2.397346698211815230e-01,5.512415687606699866e-01,3.437287874095201756e-01,9.781758159217499582e-01
1.025292854549853416e+00,2.157265580389609028e-01,8.743060714557135960e-01,1.910435431941354678e-01
1.051315216880231163e-01,6.991597082336706848e-01,2.312627138277510153e-01,5.689481952743348225e-01
1.760776291335816923e+00,2.618270814279979875e-01,4.443475018166155976e+00,1.300516607400395985e-01
3.069521685099239061e+00,1.179168633702430968e+00,2.129971831318334674e-01,9.475078370032193886e-01
1.850813970396857355e-01,7.047239252511828811e-01,2.084010919094743119e+00,1.413414239916782389e+00
9.854335474404714024e-01,1.072278174584303523e-01,1.228973129563110334e+00,5.733685039350418233e-02
4.762212311279043320e+00,3.259043567132264285e-01,2.176728268138693245e+00,5.734534807334829010e-01
1.427082341477136640e-01,1.901048449538294438e+00,2.242330546948714531e-01,1.265077273046893470e-02
5.807517858826308776e-01,2.136089904349773236e-02,1.921502296377207708e+00,5.116367095261968867e-01
2.460747460361277505e-01,1.392773817047263663e-01,4.196961309320197397e-01,4.975063350982336652e-01
1.135605187162522928e-01,1.827901759981718360e-02,1.270369363892922765e+00,7.349863918514414063e-02
3.575918691142284667e-01,9.906203506205218945e-01,2.026733362085906820e-01,4.602185972692894866e-01
1.194708393821943271e-01,9.368524115300291832e-01,1.245436400584621683e+00,1.223776971827799986e+00
5.282378373535584482e-01,1.461802095691353831e-01,3.686599030899282980e-01,2.808428205463963323e+00
1.473553478457023114e-01,2.638875225261699264e-01,2.635072380051302066e+00,5.394570311955921849e-01
1.089426770586615412e+00,9.822804438626414614e-02,3.656607713234020368e-02,4.648616856344471859e-01
5.008683722073785649e-01,1.319785447760109864e+00,2.696770878191772081e+00,2.294616219640343568e-01
9.827019415898911037e-01,5.387653995684731356e-01,1.802197843140082689e+00,1.364877074291311665e+00
5.337927836375920831e-01,2.248596440278956554e-01,2.823490241149530622e+00,1.182730837329817181e-01
1.300841293621163741e+00,1.192912537319217592e-01,2.849948856551761445e+00,1.150532182578027252e+00
1.576012944930364479e-01,3.268086873083747568e-01,8.061076141770676884e+00,2.786433011028060514e-01
1.675793449120968281e+00,1.353168985776433297e+00,5.062297721795702365e+00,5.297007623045254521e-01
6.419262265462811756e-01,1.993749527029579915e-01,9.302226643100810488e-01,9.585702240001590102e-01
1.880111288295088223e-01,1.626843566902135829e-01,4.299223089803716924e+00,1.874571897338774384e+00
2.737617832310424437e-01,1.428522815199782248e-01,1.889183005370866697e+00,3.726178748758786352e-02
1.507937251826255709e+00,7.754871413293387694e-02,2.475675566051375842e+00,1.395638528205451978e+00
2.227475248607449776e-01,1.949435688843633996e-01,4.553991661131516766e-01,1.912511724041737193e-01
6.824365869834824183e-01,1.031019533704765623e+00,5.434425101714900064e-02,6.097878373731545620e-01
2.056475663986998548e+00,4.001448236283799281e-02,2.313537374130765212e+00,4.470990891148473589e-01
4.565909773578439301e-01,1.530684313623558834e+00,3.534408127177984138e+00,5.479703896963642462e-01
1.212128030940682999e+00,8.122712841637075298e-02,9.757489038527401570e-01,1.072737459553735562e+00
4.550733229989362694e-01,4.521573303838691488e-04,8.937438474427374935e-01,4.770728968708599638e-01
7.154321090637062452e-01,3.445475720362851657e-01,1.710100892441786868e+00,3.294940016894522650e+00
5.634112786689833285e-01,5.838240566130191711e-01,1.290890632469798849e+00,7.029280084696206687e-01
8.652615470704451139e-01,4.241524725653925132e-01,1.385935978354019049e+00,3.239316349679645324e+00
2.685415695176694983e-01,1.380051236559371564e+00,8.259629318349810401e-01,3.532589971500173509e-01
6.846790610225996776e-01,2.050994089368051165e-01,4.489249066148474299e+00,1.156582529913339208e+00
8.655950483895079317e-02,3.349934817562330025e-01,1.811351758254251543e+00,4.021310511601389415e+00
3.197171533521391940e+00,9.177407106865171915e-01,8.791835555666708268e-01,2.584177932835398095e-01
2.297052850657320955e-01,1.074691820890254640e-01,9.025586519514350314e-01,6.316109723688757838e-02
1.320458226759123166e+00,8.462218479543440752e-01,1.313136939852627361e+00,1.033320503280004271e-01
2.628915744111763875e-01,6.948533070856498517e-01,2.798228713313517524e+00,3.058883123819450045e+00
1.992126265435944232e-01,1.365750642845595664e+00,2.517669002580708720e-02,5.236137277587854522e-01
3.755084912406572717e-01,1.511637932295123221e+00,1.344656227983806740e-01,6.434314909995235698e-01
4.019474066865553752e-01,2.280978305042917487e-01,5.316905232773301293e+00,7.190886331195005254e-02
3.438154523322506373e-01,4.126518693061504983e-01,3.094034707003282314e+00,4.936819770560114951e-02
